word	lemma	pos	freq
side-chain	side-chain	JJ	14
slanted	slanted	JJ	14
slinky	slinky	JJ	14
slow-motion	slow-motion	JJ	14
slurred	slurred	JJ	14
solipsistic	solipsistic	JJ	14
solvable	solvable	JJ	14
sorrowful	sorrowful	JJ	14
spanish-language	spanish-language	JJ	14
spike-in	spike-in	JJ	14
spiteful	spiteful	JJ	14
spotless	spotless	JJ	14
squished	squished	JJ	14
stainless-steel	stainless-steel	JJ	14
standby	standby	JJ	14
sulfonated	sulfonated	JJ	14
sullied	sullied	JJ	14
superlative	superlative	JJ	14
swirled	swirled	JJ	14
sympathized	sympathized	JJ	14
synchronous	synchronous	JJ	14
system-wide	system-wide	JJ	14
talkative	talkative	JJ	14
tamed	tamed	JJ	14
testis-expressed	testis-expressed	JJ	14
tetramer-positive	tetramer-positive	JJ	14
third-year	third-year	JJ	14
time-frequency	time-frequency	JJ	14
top-down	top-down	JJ	14
top-secret	top-secret	JJ	14
towed	towed	JJ	14
toyed	toyed	JJ	14
translocated	translocated	JJ	14
two-page	two-page	JJ	14
unappreciated	unappreciated	JJ	14
unclaimed	unclaimed	JJ	14
unconfirmed	unconfirmed	JJ	14
uncrowded	uncrowded	JJ	14
underdeveloped	underdeveloped	JJ	14
undeserved	undeserved	JJ	14
undivided	undivided	JJ	14
unfocused	unfocused	JJ	14
ungrateful	ungrateful	JJ	14
unhelpful	unhelpful	JJ	14
unmoved	unmoved	JJ	14
unopened	unopened	JJ	14
unplugged	unplugged	JJ	14
unrelieved	unrelieved	JJ	14
unrivaled	unrivaled	JJ	14
unsentimental	unsentimental	JJ	14
untapped	untapped	JJ	14
urodynamic	urodynamic	JJ	14
vampiric	vampiric	JJ	14
vexed	vexed	JJ	14
wall-to-wall	wall-to-wall	JJ	14
watchable	watchable	JJ	14
wearable	wearable	JJ	14
well-educated	well-educated	JJ	14
well-heeled	well-heeled	JJ	14
well-studied	well-studied	JJ	14
whirlwind	whirlwind	JJ	14
white-fonted	white-fonted	JJ	14
white-sand	white-sand	JJ	14
winced	winced	JJ	14
within-test	within-test	JJ	14
work-related	work-related	JJ	14
y-axis	y-axi	JJ	14
fairer	fairer	JJR	14
leaner	leaner	JJR	14
boldest	boldest	JJS	14
faintest	faintest	JJS	14
nastiest	nastiest	JJS	14
quickest	quickest	JJS	14
abbot	abbot	NN	14
abort	abort	NN	14
absolutist	absolutist	NN	14
acetaminophen	acetaminophen	NN	14
acidification	acidification	NN	14
acini	acinus	NN	14
acreage	acreage	NN	14
acupuncture	acupuncture	NN	14
addendum	addendum	NN	14
affix	affix	NN	14
affordability	affordability	NN	14
aggressiveness	aggressiveness	NN	14
aground	aground	NN	14
airhead	airhead	NN	14
airstrip	airstrip	NN	14
almighty	almighty	NN	14
alot	alot	NN	14
amortization	amortization	NN	14
amp	amp	NN	14
amyloid	amyloid	NN	14
aneurysm	aneurysm	NN	14
anisomycin	anisomycin	NN	14
anneal	anneal	NN	14
anodyne	anodyne	NN	14
antiquarian	antiquarian	NN	14
apocryphal	apocryphal	NN	14
apostasy	apostasy	NN	14
approx	approx	NN	14
assailant	assailant	NN	14
athleticism	athleticism	NN	14
auteur	auteur	NN	14
avarice	avarice	NN	14
awestruck	awestruck	NN	14
axiom	axiom	NN	14
backdoor	backdoor	NN	14
balancing	balancing	NN	14
balm	balm	NN	14
banjo	banjo	NN	14
bearer	bearer	NN	14
befriend	befriend	NN	14
behavioural	behavioural	NN	14
bellicose	bellicose	NN	14
bicycling	bicycling	NN	14
bioavailability	bioavailability	NN	14
blob	blob	NN	14
blowout	blowout	NN	14
bohemia	bohemium	NN	14
bombast	bombast	NN	14
bonefish	bonefish	NN	14
borrower	borrower	NN	14
botulism	botulism	NN	14
burgundy	burgundy	NN	14
burnout	burnout	NN	14
business-to-business	business-to-business	NN	14
cacti	cactus	NN	14
cad	cad	NN	14
calculator	calculator	NN	14
caldera	caldera	NN	14
capricornutum	capricornutum	NN	14
chauvinism	chauvinism	NN	14
chemoprevention	chemoprevention	NN	14
chopper	chopper	NN	14
clap	clap	NN	14
clergyman	clergyman	NN	14
cocoon	cocoon	NN	14
commoditization	commoditization	NN	14
commotion	commotion	NN	14
compunction	compunction	NN	14
concoct	concoct	NN	14
conflict-of-interest	conflict-of-interest	NN	14
congruence	congruence	NN	14
conqueror	conqueror	NN	14
conspiratorial	conspiratorial	NN	14
copycat	copycat	NN	14
corepressor	corepressor	NN	14
corporal	corporal	NN	14
corporeal	corporeal	NN	14
councilman	councilman	NN	14
coyote	coyote	NN	14
creditor	creditor	NN	14
cronyism	cronyism	NN	14
cruelest	cruelest	NN	14
crutch	crutch	NN	14
crystallization	crystallization	NN	14
crystallize	crystallize	NN	14
custodian	custodian	NN	14
cyclophosphamide	cyclophosphamide	NN	14
cystometry	cystometry	NN	14
dainty	dainty	NN	14
deacetylase	deacetylase	NN	14
death-row	death-row	NN	14
delg	delg	NN	14
deliverance	deliverance	NN	14
delle	delle	NN	14
denigrate	denigrate	NN	14
depot	depot	NN	14
desaturation	desaturation	NN	14
descriptor	descriptor	NN	14
dingy	dingy	NN	14
discontinuity	discontinuity	NN	14
disrepair	disrepair	NN	14
distillation	distillation	NN	14
distillery	distillery	NN	14
domesticity	domesticity	NN	14
dopey	dopey	NN	14
drizzle	drizzle	NN	14
dwindle	dwindle	NN	14
earthen	earthen	NN	14
echocardiogram	echocardiogram	NN	14
edict	edict	NN	14
eek	eek	NN	14
endometrium	endometrium	NN	14
endosymbiont	endosymbiont	NN	14
endotracheal	endotracheal	NN	14
engulf	engulf	NN	14
enterocyte	enterocyte	NN	14
environmentalist	environmentalist	NN	14
epilogue	epilogue	NN	14
equine	equine	NN	14
erotica	erotica	NN	14
esophageal	esophageal	NN	14
eww	eww	NN	14
executor	executor	NN	14
exoenzyme	exoenzyme	NN	14
explant	explant	NN	14
explication	explication	NN	14
eyeball	eyeball	NN	14
fav	fav	NN	14
feign	feign	NN	14
fella	fella	NN	14
fibromyalgia	fibromyalgium	NN	14
finput	finput	NN	14
fistfight	fistfight	NN	14
flirty	flirty	NN	14
forgave	forgave	NN	14
formazan	formazan	NN	14
forskolin	forskolin	NN	14
free-speech	free-speech	NN	14
fruity	fruity	NN	14
fusing	fusing	NN	14
fåëí	fåëí	NN	14
gaggle	gaggle	NN	14
gauze	gauze	NN	14
genie	genie	NN	14
gentry	gentry	NN	14
ginkgo	ginkgo	NN	14
glitz	glitz	NN	14
goofball	goofball	NN	14
guacamole	guacamole	NN	14
guile	guile	NN	14
hacker	hacker	NN	14
hagiography	hagiography	NN	14
hallucinatory	hallucinatory	NN	14
hangout	hangout	NN	14
heartbroken	heartbroken	NN	14
hetero	hetero	NN	14
histo	histo	NN	14
homonym	homonym	NN	14
horseman	horseman	NN	14
hotshot	hotshot	NN	14
ide	ide	NN	14
immaturity	immaturity	NN	14
immerse	immerse	NN	14
immunodominant	immunodominant	NN	14
immunoperoxidase	immunoperoxidase	NN	14
impure	impure	NN	14
incoherence	incoherence	NN	14
incompatibility	incompatibility	NN	14
indemnity	indemnity	NN	14
ineffectiveness	ineffectiveness	NN	14
inequity	inequity	NN	14
infirm	infirm	NN	14
infomercial	infomercial	NN	14
inhabitant	inhabitant	NN	14
institutionalize	institutionalize	NN	14
interloper	interloper	NN	14
interrogatory	interrogatory	NN	14
intranuclear	intranuclear	NN	14
jacuzzi	jacuzzi	NN	14
jaunt	jaunt	NN	14
jeez	jeez	NN	14
jokey	jokey	NN	14
junctional	junctional	NN	14
kabuki	kabukus	NN	14
kla	klum	NN	14
kv	kv	NN	14
lance	lance	NN	14
largess	largess	NN	14
lark	lark	NN	14
laterality	laterality	NN	14
lattice	lattice	NN	14
learner	learner	NN	14
lectern	lectern	NN	14
leguminosarum	leguminosarum	NN	14
linoleum	linoleum	NN	14
login	login	NN	14
longish	longish	NN	14
loosening	loosening	NN	14
lowland	lowland	NN	14
lu	lu	NN	14
lumbosacral	lumbosacral	NN	14
luteinization	luteinization	NN	14
lysosome	lysosome	NN	14
maga	maga	NN	14
magnolia	magnolia	NN	14
mailroom	mailroom	NN	14
mailstream	mailstream	NN	14
mal	mal	NN	14
mannequin	mannequin	NN	14
marimba	marimba	NN	14
meliloti	melilotus	NN	14
mendacity	mendacity	NN	14
mental-health	mental-health	NN	14
mezzanine	mezzanine	NN	14
microbiology	microbiology	NN	14
microliter	microliter	NN	14
microprocessor	microprocessor	NN	14
midseason	midseason	NN	14
militarism	militarism	NN	14
militiamen	militiaman	NN	14
milkshake	milkshake	NN	14
millenium	millenium	NN	14
misdirect	misdirect	NN	14
moreso	moreso	NN	14
morose	morose	NN	14
muy	muy	NN	14
nanomolar	nanomolar	NN	14
nanotube	nanotube	NN	14
nay	nay	NN	14
neovascularization	neovascularization	NN	14
nephrotoxicity	nephrotoxicity	NN	14
ninja	ninja	NN	14
nit	nit	NN	14
nnos	nno	NN	14
nonadherence	nonadherence	NN	14
nonproliferation	nonproliferation	NN	14
not	not	NN	14
nuclear	nuclear	NN	14
nutmeg	nutmeg	NN	14
nutria	nutria	NN	14
nutritionist	nutritionist	NN	14
oblong	oblong	NN	14
one-eighth	one-eighth	NN	14
ontology	ontology	NN	14
ore	ore	NN	14
oregano	oregano	NN	14
organochlorine	organochlorine	NN	14
outdo	outdo	NN	14
outgroup	outgroup	NN	14
ov	ov	NN	14
overshadow	overshadow	NN	14
overtake	overtake	NN	14
palazzo	palazzo	NN	14
paleontologist	paleontologist	NN	14
palmitoylation	palmitoylation	NN	14
paprika	paprika	NN	14
parallelism	parallelism	NN	14
paramour	paramour	NN	14
peat	peat	NN	14
pediatrician	pediatrician	NN	14
performing	performing	NN	14
permanence	permanence	NN	14
pernix	pernix	NN	14
personification	personification	NN	14
pharyngeal	pharyngeal	NN	14
pheromonal	pheromonal	NN	14
phosphorylase	phosphorylase	NN	14
piggy	piggy	NN	14
pique	pique	NN	14
pitchman	pitchman	NN	14
piñata	piñata	NN	14
planetarium	planetarium	NN	14
playmate	playmate	NN	14
playpen	playpen	NN	14
playroom	playroom	NN	14
politicking	politicking	NN	14
porridge	porridge	NN	14
postural	postural	NN	14
prednisone	prednisone	NN	14
pregame	pregame	NN	14
premarital	premarital	NN	14
prepayment	prepayment	NN	14
prescience	prescience	NN	14
probit	probit	NN	14
projectile	projectile	NN	14
pronounciation	pronounciation	NN	14
psychosocial	psychosocial	NN	14
puree	puree	NN	14
purview	purview	NN	14
pushup	pushup	NN	14
pyrimidine	pyrimidine	NN	14
qçí	qçí	NN	14
rainwater	rainwater	NN	14
rapt	rapt	NN	14
rapture	rapture	NN	14
ration	ration	NN	14
raunchy	raunchy	NN	14
realtor	realtor	NN	14
recidivism	recidivism	NN	14
recluse	recluse	NN	14
recursion	recursion	NN	14
rejuvenation	rejuvenation	NN	14
relegate	relegate	NN	14
remotest	remotest	NN	14
repudiation	repudiation	NN	14
revelatory	revelatory	NN	14
ribcage	ribcage	NN	14
rioting	rioting	NN	14
roomy	roomy	NN	14
roundtrip	roundtrip	NN	14
rump	rump	NN	14
salvage	salvage	NN	14
sax	sax	NN	14
schoolhouse	schoolhouse	NN	14
scoundrel	scoundrel	NN	14
seasonality	seasonality	NN	14
sedative	sedative	NN	14
senescence	senescence	NN	14
sentient	sentient	NN	14
serendipity	serendipity	NN	14
shocker	shocker	NN	14
showmanship	showmanship	NN	14
sibpair	sibpair	NN	14
silverside	silverside	NN	14
sim	sim	NN	14
skewer	skewer	NN	14
skunk	skunk	NN	14
sledgehammer	sledgehammer	NN	14
smut	smut	NN	14
sniffle	sniffle	NN	14
snitch	snitch	NN	14
softener	softener	NN	14
sop	sop	NN	14
spiny	spiny	NN	14
splinter	splinter	NN	14
springtime	springtime	NN	14
stampede	stampede	NN	14
sterilization	sterilization	NN	14
stimulator	stimulator	NN	14
stonework	stonework	NN	14
stretcher	stretcher	NN	14
subjugation	subjugation	NN	14
subpopulation	subpopulation	NN	14
suburbia	suburbia	NN	14
suckage	suckage	NN	14
sultanate	sultanate	NN	14
suntan	suntan	NN	14
supposition	supposition	NN	14
taco	taco	NN	14
tamale	tamale	NN	14
taster	taster	NN	14
taurine	taurine	NN	14
terrier	terrier	NN	14
tetranucleotide	tetranucleotide	NN	14
theatricality	theatricality	NN	14
thence	thence	NN	14
thrice	thrice	NN	14
th–	th–	NN	14
tightening	tightening	NN	14
tightrope	tightrope	NN	14
timespicayune	timespicayune	NN	14
touching	touching	NN	14
touristy	touristy	NN	14
transformer	transformer	NN	14
translocase	translocase	NN	14
tribesmen	tribesman	NN	14
tripod	tripod	NN	14
triptych	triptych	NN	14
trompe	trompe	NN	14
troublemaker	troublemaker	NN	14
trpc	trpc	NN	14
tussle	tussle	NN	14
twit	twit	NN	14
typography	typography	NN	14
uglier	uglier	NN	14
underside	underside	NN	14
unicellular	unicellular	NN	14
unkempt	unkempt	NN	14
uranyl	uranyl	NN	14
username	username	NN	14
valentine	valentine	NN	14
vanquish	vanquish	NN	14
verbiage	verbiage	NN	14
vi	vus	NN	14
vibrate	vibrate	NN	14
vid	vid	NN	14
viscosity	viscosity	NN	14
warlord	warlord	NN	14
waterside	waterside	NN	14
waveform	waveform	NN	14
whew	whew	NN	14
wi	wus	NN	14
winemaker	winemaker	NN	14
wonk	wonk	NN	14
woulda	woulda	NN	14
write-off	write-off	NN	14
ww	ww	NN	14
xenophobia	xenophobia	NN	14
zebra	zebra	NN	14
zoot	zoot	NN	14
zwf	zwf	NN	14
áë	áë	NN	14
íáçå	íáçå	NN	14
ó	ó	NN	14
?	?	NN	14
?lh	?lh	NN	14
aahp	aahp	NNP	14
abdelghani	abdelghanus	NNP	14
abm	abm	NNP	14
acadia	acadium	NNP	14
accademia	accademium	NNP	14
aceh	aceh	NNP	14
acquiring	acquiring	NNP	14
actin	actin	NNP	14
addicted	addicted	NNP	14
adirondack	adirondack	NNP	14
adlai	adlaus	NNP	14
adp-ribosylation	adp-ribosylation	NNP	14
aerts	aert	NNP	14
agris	agri	NNP	14
aharanot	aharanot	NNP	14
alema	alema	NNP	14
alexei	alexeus	NNP	14
almanac	almanac	NNP	14
am-page	am-page	NNP	14
ambrosio	ambrosio	NNP	14
ambulatory	ambulatory	NNP	14
americorps	americorp	NNP	14
américas	américas	NNP	14
angelou	angelou	NNP	14
angles	angle	NNP	14
annapurna	annapurna	NNP	14
answers	answer	NNP	14
apo	apo	NNP	14
appleby	appleby	NNP	14
appppa	appppa	NNP	14
appropriately	appropriately	NNP	14
aqua	aqua	NNP	14
aquateric	aquateric	NNP	14
aquila	aquilum	NNP	14
arches	arch	NNP	14
architect	architect	NNP	14
arco	arco	NNP	14
arnett	arnett	NNP	14
arno	arno	NNP	14
artaud	artaud	NNP	14
aryans	aryan	NNP	14
asharq	asharq	NNP	14
ask	ask	NNP	14
aspirin	aspirin	NNP	14
assets	asset	NNP	14
assumptions	assumption	NNP	14
atircm	atircm	NNP	14
atp-dependent	atp-dependent	NNP	14
attempted	attempted	NNP	14
atwood	atwood	NNP	14
auerbach	auerbach	NNP	14
aurora	aurora	NNP	14
austrian	austrian	NNP	14
automatic	automatic	NNP	14
awsat	awsat	NNP	14
bab	bab	NNP	14
backus	backus	NNP	14
bahru	bahru	NNP	14
balboa	balboa	NNP	14
ballantine	ballantine	NNP	14
bandstand	bandstand	NNP	14
barnard	barnard	NNP	14
barneys	barney	NNP	14
barringer	barringer	NNP	14
baryshnikov	baryshnikov	NNP	14
batouti	batoutus	NNP	14
bdu	bdu	NNP	14
beatrix	beatrix	NNP	14
benjellouns	benjelloun	NNP	14
bevis	bevi	NNP	14
bg-luc	bg-luc	NNP	14
biggs	bigg	NNP	14
bile	bile	NNP	14
billion	billion	NNP	14
biowhittaker	biowhittaker	NNP	14
birdies	birdie	NNP	14
blattmachr	blattmachr	NNP	14
bledsoe	bledsoe	NNP	14
blond	blond	NNP	14
bobbie	bobbie	NNP	14
borden	borden	NNP	14
boromir	boromir	NNP	14
botox	botox	NNP	14
boulogne	boulogne	NNP	14
bourgeois	bourgeois	NNP	14
bradsher	bradsher	NNP	14
bragança	bragança	NNP	14
brahma	brahma	NNP	14
breaux	breaux	NNP	14
brick	brick	NNP	14
brookhiser	brookhiser	NNP	14
brynn	brynn	NNP	14
bucs	buc	NNP	14
burkett	burkett	NNP	14
bx	bx	NNP	14
caddesi	caddesus	NNP	14
caesarea	caesarea	NNP	14
campesino	campesino	NNP	14
canberra	canberra	NNP	14
caption	caption	NNP	14
cards	card	NNP	14
carmichael	carmichael	NNP	14
carona	carona	NNP	14
carré	carré	NNP	14
casablanca	casablanca	NNP	14
cashman	cashman	NNP	14
ccg	ccg	NNP	14
cdt	cdt	NNP	14
cessna	cessna	NNP	14
cfse	cfse	NNP	14
cga	cga	NNP	14
chabot	chabot	NNP	14
chait	chait	NNP	14
chalk	chalk	NNP	14
champlain	champlain	NNP	14
charges	charge	NNP	14
chauncey	chauncey	NNP	14
chengde	chengde	NNP	14
chennai	chennaus	NNP	14
chesapeake	chesapeake	NNP	14
chiang	chiang	NNP	14
chicana	chicana	NNP	14
christophe	christophe	NNP	14
cht	cht	NNP	14
circuits	circuit	NNP	14
citb	citb	NNP	14
clack	clack	NNP	14
claim	claim	NNP	14
clapton	clapton	NNP	14
cleanup	cleanup	NNP	14
clearwater	clearwater	NNP	14
clever	clever	NNP	14
clip	clip	NNP	14
coens	coen	NNP	14
coffin	coffin	NNP	14
colborn	colborn	NNP	14
collaborative	collaborative	NNP	14
colt	colt	NNP	14
comitatus	comitatus	NNP	14
commissioners	commissioner	NNP	14
commodore	commodore	NNP	14
composition	composition	NNP	14
conason	conason	NNP	14
conde	conde	NNP	14
confidence	confidence	NNP	14
configuration	configuration	NNP	14
conroy	conroy	NNP	14
consultants	consultant	NNP	14
contingency	contingency	NNP	14
contreras	contrera	NNP	14
contributors	contributor	NNP	14
controller	controller	NNP	14
controlling	controlling	NNP	14
corel	corel	NNP	14
correspondence	correspondence	NNP	14
cosmic	cosmic	NNP	14
coyote	coyote	NNP	14
crashes	crash	NNP	14
craven	craven	NNP	14
cricket	cricket	NNP	14
crimean	crimean	NNP	14
cristina	cristina	NNP	14
cue	cue	NNP	14
cueva	cueva	NNP	14
culturing	culturing	NNP	14
cumberland	cumberland	NNP	14
cumbria	cumbrium	NNP	14
cys	cys	NNP	14
dal	dal	NNP	14
dalrymple	dalrymple	NNP	14
databases	database	NNP	14
dauphine	dauphine	NNP	14
dazs	daz	NNP	14
deab	deab	NNP	14
deadline	deadline	NNP	14
deet	deet	NNP	14
deletes	delete	NNP	14
dempsey	dempsey	NNP	14
denial	denial	NNP	14
depressed	depressed	NNP	14
dhpc	dhpc	NNP	14
dickson	dickson	NNP	14
differentiation	differentiation	NNP	14
dina	dina	NNP	14
dispute	dispute	NNP	14
dnastar	dnastar	NNP	14
dominion	dominion	NNP	14
doublemeat	doublemeat	NNP	14
dryden	dryden	NNP	14
dsm-iv	dsm-iv	NNP	14
dti	dtus	NNP	14
duct	duct	NNP	14
due	due	NNP	14
dumas	duma	NNP	14
durban	durban	NNP	14
dworkin	dworkin	NNP	14
earshot	earshot	NNP	14
eclipse	eclipse	NNP	14
effectively	effectively	NNP	14
electrophoretic	electrophoretic	NNP	14
elgin	elgin	NNP	14
elkington	elkington	NNP	14
emm	emm	NNP	14
emphasis	emphasis	NNP	14
encarta	encarta	NNP	14
encino	encino	NNP	14
enrichment	enrichment	NNP	14
entries	entry	NNP	14
eowyn	eowyn	NNP	14
esme	esme	NNP	14
esperanto	esperanto	NNP	14
este	este	NNP	14
estonia	estonium	NNP	14
esx	esx	NNP	14
ethanol	ethanol	NNP	14
ethnographic	ethnographic	NNP	14
evers	ever	NNP	14
faisal	faisal	NNP	14
falstaff	falstaff	NNP	14
familiar	familiar	NNP	14
fancy	fancy	NNP	14
faneuil	faneuil	NNP	14
fans	fan	NNP	14
farber	farber	NNP	14
farrah	farrah	NNP	14
fascinating	fascinating	NNP	14
fastow	fastow	NNP	14
fathoms	fathom	NNP	14
fats	fat	NNP	14
fcic	fcic	NNP	14
fenton	fenton	NNP	14
ferber	ferber	NNP	14
ferriss	ferriss	NNP	14
finger	finger	NNP	14
finney	finney	NNP	14
flames	flame	NNP	14
florio	florio	NNP	14
fmc	fmc	NNP	14
fodor	fodor	NNP	14
folsom	folsom	NNP	14
footnote	footnote	NNP	14
forces	force	NNP	14
fordham	fordham	NNP	14
fords	ford	NNP	14
foshan	foshan	NNP	14
foundations	foundation	NNP	14
francie	francie	NNP	14
franken	franken	NNP	14
freeland	freeland	NNP	14
fremson	fremson	NNP	14
fringe	fringe	NNP	14
frond	frond	NNP	14
fugene	fugene	NNP	14
fujimori	fujimorus	NNP	14
fvb	fvb	NNP	14
g-csf	g-csf	NNP	14
gain	gain	NNP	14
gaither	gaither	NNP	14
galactosidase	galactosidase	NNP	14
galerie	galerie	NNP	14
gandolfini	gandolfinus	NNP	14
gannett	gannett	NNP	14
gardening	gardening	NNP	14
garofalo	garofalo	NNP	14
gass	gass	NNP	14
gatsby	gatsby	NNP	14
gattaca	gattaca	NNP	14
gaye	gaye	NNP	14
gc-rich	gc-rich	NNP	14
gcdca	gcdca	NNP	14
gds	gd	NNP	14
gear	gear	NNP	14
gees	gee	NNP	14
gem	gem	NNP	14
geneamp	geneamp	NNP	14
genomes	genome	NNP	14
gentile	gentile	NNP	14
genuine	genuine	NNP	14
geraldo	geraldo	NNP	14
germain	germain	NNP	14
gfp-laci	gfp-lacus	NNP	14
ghirlandaio	ghirlandaio	NNP	14
gilmour	gilmour	NNP	14
glaxosmithkline	glaxosmithkline	NNP	14
gleason	gleason	NNP	14
gloomcookie	gloomcookie	NNP	14
glucose	glucose	NNP	14
god-given	god-given	NNP	14
godwin	godwin	NNP	14
goldwyn	goldwyn	NNP	14
gotten	gotten	NNP	14
gramercy	gramercy	NNP	14
grape	grape	NNP	14
gregorian	gregorian	NNP	14
grilled	grilled	NNP	14
grim	grim	NNP	14
grosse	grosse	NNP	14
guangdong	guangdong	NNP	14
gygistar	gygistar	NNP	14
gyllenhaal	gyllenhaal	NNP	14
half	half	NNP	14
halforth	halforth	NNP	14
happens	happen	NNP	14
harbin	harbin	NNP	14
harcourt	harcourt	NNP	14
harem	harem	NNP	14
hargarten	hargarten	NNP	14
harrelson	harrelson	NNP	14
hawke	hawke	NNP	14
haydn	haydn	NNP	14
hayward	hayward	NNP	14
hazel	hazel	NNP	14
healtheon	healtheon	NNP	14
heer	heer	NNP	14
hells	hell	NNP	14
hemochromatosis	hemochromatosis	NNP	14
hennessy	hennessy	NNP	14
hereafter	hereafter	NNP	14
heron	heron	NNP	14
herzl	herzl	NNP	14
hgec	hgec	NNP	14
hijazi	hijazus	NNP	14
hines	hine	NNP	14
hodson	hodson	NNP	14
holds	hold	NNP	14
honors	honor	NNP	14
honshu	honshu	NNP	14
horde	horde	NNP	14
horseback	horseback	NNP	14
hospice	hospice	NNP	14
hotmail	hotmail	NNP	14
housekeeping	housekeeping	NNP	14
hulbert	hulbert	NNP	14
humanitarian	humanitarian	NNP	14
humanities	humanities	NNP	14
hungarian	hungarian	NNP	14
hurrah	hurrah	NNP	14
hype	hype	NNP	14
hyundai	hyundaus	NNP	14
iberians	iberian	NNP	14
ifn-?r	ifn-?r	NNP	14
ilan	ilan	NNP	14
imagequant	imagequant	NNP	14
immunocytochemistry	immunocytochemistry	NNP	14
inactivation	inactivation	NNP	14
inf	inf	NNP	14
infante	infante	NNP	14
infected	infected	NNP	14
info	info	NNP	14
inhibitor	inhibitor	NNP	14
injection	injection	NNP	14
ink	ink	NNP	14
intensity	intensity	NNP	14
interaction	interaction	NNP	14
investigative	investigative	NNP	14
ionic	ionic	NNP	14
isdn	isdn	NNP	14
israelite	israelite	NNP	14
izvestia	izvestium	NNP	14
